"PUBID","P5-101","CV_HH_POV_RATIO","YAST25-3310_COMB","YAST25-3320_COMB","CVC_TTL_RESIDENCES"
6779,-4,-4,4,-4,-4
6780,-4,-4,4,-4,-4
6781,2,-3,5,1,4
6782,2,-3,4,-4,8
6783,2,88,4,-4,9
6784,-4,-4,5,1,-4
6785,2,43,4,-4,8
6786,2,43,4,-4,8
6787,2,43,4,-4,-3
6788,-4,-4,5,1,-4
6789,-4,-4,4,-4,-4
6790,2,127,5,2,12
6791,2,61,-4,-4,8
6792,2,128,5,1,11
6793,2,75,-4,-4,5
6794,1,451,-4,-4,7
6795,1,632,4,-4,15
6796,1,421,1,-4,4
6797,2,277,4,-4,16
6798,2,6,4,-4,14
6799,-4,-4,4,-4,-4
6800,-4,-4,4,-4,-4
6801,-4,-4,-4,-4,-4
6802,2,102,-4,-4,11
6803,1,212,4,-4,9
6804,1,212,5,1,7
6805,1,141,4,-4,8
6806,2,187,4,-4,7
6807,2,187,1,-4,10
6808,2,97,-4,-4,16
6809,1,229,1,-4,6
6810,1,179,4,-4,4
6811,1,179,5,1,2
6812,2,57,4,-4,10
6813,2,57,4,-4,6
6814,1,102,5,1,4
6815,1,352,4,-4,-3
6816,1,352,4,-4,11
6817,2,64,4,-4,5
6818,-4,-4,4,-4,-4
6819,2,112,4,-4,-4
6820,2,78,4,-4,7
6821,-4,-4,4,-4,-4
6822,-4,-4,3,-4,-4
6823,2,85,4,-4,6
6824,2,142,4,-4,5
6825,2,142,4,-4,3
6826,2,-3,4,-4,6
6827,2,-3,5,10,11
6828,-4,-4,4,-4,-4
6829,-4,-4,1,-4,-4
6830,1,176,5,1,9
6831,1,176,5,1,9
6832,1,-3,4,-4,8
6833,1,-3,5,7,3
6834,1,-3,4,-4,15
6835,2,31,5,1,16
6836,-4,-4,5,1,-4
6837,1,-3,4,-4,1
6838,1,-3,4,-4,4
6839,-4,-4,-4,-4,-4
6840,-4,-4,-4,-4,-4
6841,1,24,4,-4,9
6842,1,24,4,-4,20
6843,2,119,5,1,3
6844,2,119,5,1,6
6845,1,0,5,1,5
6846,1,155,5,97,6
6847,1,155,5,1,3
6848,1,3,4,-4,2
6849,2,23,-4,-4,3
6850,1,143,4,-4,15
6851,-4,-4,4,-4,-4
6852,-4,-4,1,-4,-4
6853,-4,-4,-4,-4,-4
6854,1,171,4,-4,6
6855,-4,-4,5,1,-4
6856,2,157,4,-4,7
6857,2,38,4,-4,4
6858,2,38,4,-4,3
6859,2,125,1,-4,8
6860,2,125,1,-4,8
6861,2,60,5,1,1
6862,-4,-4,5,1,-4
6863,2,136,4,-4,10
6864,-4,-4,4,-4,-4
6865,-4,-4,5,1,-4
6866,1,377,5,1,4
6867,1,377,5,97,5
6868,1,154,-4,-4,1
6869,2,113,4,-4,14
6870,2,113,4,-4,21
6871,2,113,5,1,10
6872,2,84,4,-4,13
6873,2,100,4,-4,10
6874,2,81,4,-4,8
6875,2,81,-4,-4,7
6876,2,145,4,-4,8
6877,2,39,5,1,8
6878,-4,-4,5,1,-4
6879,2,85,4,-4,26
6880,2,85,5,4,15
6881,2,3,5,6,5
6882,2,3,4,-4,13
6883,2,3,4,-4,8
6884,-4,-4,-4,-4,-4
6885,-4,-4,-4,-4,-4
6886,2,126,5,97,-4
6887,2,126,5,1,-4
6888,2,200,4,-4,29
6889,2,200,2,-4,17
6890,2,-3,4,-4,7
6891,2,-3,5,1,4
6892,2,-3,4,-4,10
6893,2,-3,4,-4,13
6894,2,-3,4,-4,8
6895,2,28,4,-4,17
6896,2,28,4,-4,15
6897,2,39,4,-4,8
6898,2,39,5,1,16
6899,3,0,4,-4,7
6900,2,392,4,-4,11
6901,2,-3,4,-4,9
6902,2,-3,4,-4,12
6903,3,35,5,10,18
6904,2,-3,5,1,3
6905,2,-3,5,1,5
6906,2,47,4,-4,10
6907,-4,-4,5,1,-4
6908,-4,-4,-4,-4,-4
6909,-4,-4,5,1,-4
6910,1,193,5,1,2
6911,2,-3,4,-4,17
6912,1,278,5,1,3
6913,1,0,4,-4,5
6914,2,0,4,-4,17
6915,2,0,4,-4,7
6916,-4,-3,1,-4,-4
6917,2,67,4,-4,7
6918,2,184,5,10,15
6919,2,184,4,-4,7
6920,2,184,4,-4,13
6921,2,56,5,1,5
6922,2,56,-4,-4,-3
6923,2,-3,4,-4,8
6924,2,194,5,1,12
6925,2,-3,4,-4,9
6926,2,-3,4,-4,7
6927,2,0,4,-4,15
6928,2,189,5,1,6
6929,2,189,5,1,5
6930,2,-3,5,1,2
6931,2,-3,5,1,2
6932,2,337,1,-4,17
6933,1,93,4,-4,6
6934,1,260,-4,-4,2
6935,1,260,-4,-4,5
6936,1,-3,5,1,8
6937,2,199,-4,-4,3
6938,1,-3,4,-4,3
6939,1,-3,4,-4,5
6940,1,-3,4,-4,14
6941,2,192,4,-4,2
6942,1,-3,4,-4,9
6943,1,-3,5,2,11
6944,1,-3,5,1,14
6945,1,333,-2,97,6
6946,-4,-4,4,-4,-4
6947,-4,-4,4,-4,-4
6948,-4,-4,4,-4,-4
6949,-4,-4,5,1,-4
6950,1,-3,5,1,14
6951,-4,-4,4,-4,-4
6952,-4,-4,5,3,-4
6953,2,55,-4,-4,6
6954,1,248,4,-4,2
6956,2,565,4,-4,11
6957,1,142,-2,1,4
6958,2,56,-4,-4,11
6959,2,56,4,-4,10
6960,2,96,4,-4,8
6961,2,25,5,1,14
6962,2,233,-4,-4,2
6963,-4,-4,1,-4,-4
6964,1,102,5,8,1
6965,2,245,5,10,19
6966,2,-3,1,-4,8
6967,2,303,4,-4,8
6968,-4,-4,-4,-4,-4
6969,2,129,4,-4,14
6970,2,129,4,-4,3
6971,2,161,4,-4,8
6972,2,0,-4,-4,2
6973,2,0,5,1,3
6974,2,0,4,-4,6
6975,2,0,4,-4,9
6976,-4,-4,4,-4,-4
6977,-4,-4,5,2,-4
6978,-4,-4,4,-4,-4
6979,2,-3,5,1,3
6980,2,-3,5,2,5
6981,2,160,4,-4,2
6982,2,-3,4,-4,9
6983,2,0,5,97,11
6984,2,0,4,-4,16
6985,2,0,4,-4,11
6986,2,301,4,-4,10
6987,2,27,4,-4,4
6988,2,112,5,1,5
6989,2,-3,4,-4,10
6990,2,-3,4,-4,2
6991,2,-3,5,97,-3
6992,2,-3,-4,-4,3
6993,2,-3,4,-4,5
6994,2,-3,-4,-4,-4
6995,2,16,4,-4,7
6996,2,229,4,-4,11
6997,-4,-4,5,97,-4
6998,2,229,4,-4,-3
6999,-4,-4,-4,-4,-4
7000,2,70,-4,-4,1
7001,2,25,-4,-4,4
7002,1,594,5,97,6
7003,2,0,5,1,1
7004,-4,-4,4,-4,-4
7005,2,-3,-4,-4,9
7006,2,229,4,-4,10
7007,2,229,-4,-4,5
7008,2,12,4,-4,3
7009,2,9,4,-4,6
7010,2,-3,4,-4,3
7011,2,100,3,-4,9
7012,2,238,4,-4,5
7013,-4,-4,4,-4,-4
7014,-4,-4,5,1,-4
7015,-4,-4,5,1,-4
7016,2,-3,5,1,8
7017,2,365,5,1,2
7018,2,-3,4,-4,11
7019,2,168,4,-4,15
7020,2,301,4,-4,3
7021,2,-3,4,-4,9
7022,2,-3,4,-4,2
7023,3,44,-4,-4,1
7024,2,30,4,-4,10
7025,2,30,5,97,13
7026,2,72,4,-4,10
7027,2,50,5,10,3
7028,2,-3,4,-4,5
7029,2,-3,-4,-4,1
7030,2,-3,5,97,4
7031,2,-3,4,-4,11
7032,2,-3,5,1,2
7033,2,66,-4,-4,3
7034,-4,-4,4,-4,-4
7035,2,-3,4,-4,6
7036,2,189,4,-4,14
7037,2,198,5,1,-3
7038,2,198,4,-4,-3
7039,2,30,5,1,3
7040,2,-3,5,1,4
7041,-4,-4,4,-4,-4
7042,-4,-4,4,-4,-4
7043,2,265,5,1,6
7044,2,0,4,-4,18
7045,-4,-4,5,1,-4
7046,-4,-4,4,-4,-4
7047,-4,-4,4,-4,-4
7048,-4,-4,4,-4,-4
7049,-4,-4,4,-4,-4
7050,1,-3,1,-4,-3
7051,1,-3,5,1,3
7052,1,-3,5,1,5
7053,-4,-4,1,-4,-4
7054,-4,-4,5,1,-4
7055,2,162,5,1,2
7056,2,162,5,1,2
7057,2,-3,4,-4,12
7058,1,69,5,1,11
7059,2,-3,5,1,6
7060,1,-3,5,1,1
7061,1,401,-2,9,10
7062,1,-3,-4,-4,1
7063,1,-3,-4,-4,1
7064,2,305,1,-4,13
7065,-4,-3,5,1,-4
7066,2,-3,4,-4,5
7067,2,-3,5,97,3
7068,2,-3,5,97,4
7069,2,-3,4,-4,6
7070,2,138,4,-4,6
7071,2,-3,4,-4,4
7072,2,57,4,-4,11
7073,3,-3,5,6,7
7074,2,57,-4,-4,5
7075,2,40,5,1,4
7076,2,-3,4,-4,13
7077,2,-3,4,-4,1
7078,2,-3,4,-4,10
7079,2,8,5,1,6
7080,2,-3,4,-4,5
7081,2,-3,5,1,4
7082,2,-3,5,1,4
7083,2,-3,5,1,4
7084,2,-3,4,-4,8
7085,-4,-4,-4,-4,-4
7086,-4,-4,5,1,-4
7087,2,122,5,1,5
7088,2,95,4,-4,11
7089,2,-3,5,1,3
7090,2,-3,4,-4,3
7091,2,-3,5,97,8
7092,2,-3,5,1,5
7093,2,984,-4,-4,6
7094,1,-3,4,-4,17
7095,1,424,5,1,4
7096,1,-3,5,1,8
7097,1,-3,-4,-4,5
7098,1,482,5,1,4
7099,-4,-4,4,-4,-4
7100,3,20,-4,-4,2
7101,2,265,4,-4,5
7102,2,6,4,-4,10
7103,2,0,4,-4,16
7104,2,162,5,97,21
7105,2,162,1,-4,10
7106,2,-3,4,-4,7
7107,2,-3,4,-4,14
7108,3,-3,5,1,9
7109,2,-3,5,2,7
7110,1,-3,4,-4,3
7111,-4,-4,4,-4,-4
7112,-4,-4,4,-4,-4
7113,2,-3,-4,-4,10
7114,2,58,5,1,6
7115,2,-3,4,-4,9
7116,3,73,-4,-4,4
7117,2,289,5,1,8
7118,-4,-4,4,-4,-4
7119,2,5,4,-4,15
7120,1,-3,5,1,5
7121,-4,-4,5,1,-4
7122,-4,-4,5,1,-4
7123,2,19,5,1,10
7124,1,396,5,1,5
7125,2,31,5,1,12
7126,2,31,5,1,5
7127,1,-3,-4,-4,3
7128,1,-3,-4,-4,1
7129,2,28,4,-4,3
7130,1,156,1,-4,4
7131,2,26,4,-4,15
7132,1,162,5,6,5
7133,-4,-4,4,-4,-4
7134,1,154,5,97,12
7135,1,253,5,1,2
7136,1,88,5,1,14
7137,1,88,4,-4,12
7138,1,67,4,-4,9
7139,1,67,4,-4,11
7140,1,67,4,-4,9
7141,2,16,4,-4,4
7142,2,16,5,1,1
7143,1,150,5,1,3
7144,1,150,4,-4,3
7145,1,116,4,-4,6
7146,1,116,4,-4,4
7147,3,-3,4,-4,8
7148,1,217,4,-4,8
7149,1,119,5,1,1
7150,1,119,5,1,6
7151,1,130,-4,-4,-3
7152,2,111,4,-4,24
7153,2,79,4,-4,15
7154,2,79,4,-4,8
7155,2,109,4,-4,16
7156,1,237,4,-4,27
7157,1,237,4,-4,16
7158,1,257,5,1,4
7159,2,15,-4,-4,10
7160,-4,-4,4,-4,-4
7161,1,404,5,1,5
7162,1,688,5,1,11
7163,1,688,5,1,11
7164,1,315,5,1,9
7165,1,634,4,-4,8
7166,1,512,4,-4,7
7167,1,302,5,1,5
7168,2,-3,2,-4,5
7169,2,-3,5,1,7
7170,1,511,5,97,10
7171,1,511,4,-4,6
7172,1,200,4,-4,8
7173,2,-3,5,1,15
7174,2,-3,5,1,7
7175,2,77,4,-4,8
7176,2,77,4,-4,10
7177,2,166,4,-4,4
7178,2,0,4,-4,4
7179,1,0,5,97,3
7180,1,377,5,1,7
7181,1,377,4,-4,11
7182,-1,-3,1,-4,-3
7183,1,520,4,-4,13
7184,-4,-4,4,-4,-4
7185,1,823,4,-4,10
7186,1,1627,4,-4,10
7187,1,1002,4,-4,20
7188,1,504,1,-4,9
7189,2,81,-4,-4,1
7190,1,-3,4,-4,6
7191,2,-3,4,-4,11
7192,2,-3,2,-4,-3
7193,1,-3,5,1,5
7194,2,-3,4,-4,8
7195,2,-3,4,-4,13
7196,2,159,1,-4,13
7197,2,159,4,-4,10
7198,2,159,5,97,14
7199,2,159,4,-4,7
7200,2,238,4,-4,11
7201,-4,107,4,-4,4
7202,1,95,5,1,10
7203,1,95,5,1,11
7204,1,-3,5,1,6
7205,1,227,5,1,5
7206,1,113,5,1,3
7207,-4,-4,5,4,-4
7208,2,-3,5,1,4
7209,2,-3,4,-4,17
7210,3,-3,4,-4,7
7211,-4,-4,2,-4,-4
7212,-4,-4,5,1,-4
7213,2,112,5,1,14
7214,2,112,4,-4,-3
7215,1,262,5,8,1
7216,2,62,4,-4,4
7217,1,127,5,1,11
7218,2,116,5,1,8
7219,2,116,5,1,16
7220,2,-3,4,-4,10
7221,1,321,4,-4,9
7222,2,-3,-4,-4,11
7223,2,-3,4,-4,11
7224,1,716,4,-4,5
7225,1,363,5,1,12
7226,1,363,5,2,5
7227,-4,-4,1,-4,-4
7228,-4,-4,4,-4,-4
7229,-4,-4,4,-4,-4
7230,-4,32,5,97,26
7231,-4,32,5,1,22
7232,-4,32,4,-4,30
7233,-4,32,4,-4,29
7234,-4,32,-4,-4,18
7235,2,28,4,-4,13
7236,-4,-4,3,-4,-4
7237,2,216,5,1,9
7238,-4,-4,-4,-4,-4
7239,2,23,5,6,13
7240,2,0,5,1,16
7241,-4,-4,4,-4,-4
7242,1,91,5,1,2
7243,1,-3,5,1,6
7244,1,-3,4,-4,-3
7245,1,199,4,-4,10
7246,1,199,4,-4,10
7247,1,199,5,6,12
7248,1,199,4,-4,11
7249,-4,-4,4,-4,-4
7250,-4,0,4,-4,-4
7251,-4,-4,4,-4,-4
7252,2,-3,4,-4,12
7253,-4,-4,4,-4,-4
7254,1,348,5,1,7
7255,1,348,-4,-4,3
7256,1,406,2,-4,7
7257,1,867,1,-4,7
7258,1,878,1,-4,3
7259,1,-3,5,1,9
7260,1,438,4,-4,6
7261,1,427,5,1,2
7262,1,278,2,-4,6
7263,-4,12,-4,-4,6
7264,-4,12,-4,-4,12
7265,-4,12,4,-4,9
7266,1,90,4,-4,4
7267,-4,31,-4,-4,-3
7268,-4,46,4,-4,8
7269,-4,46,-4,-4,6
7270,-4,232,4,-4,17
7271,-4,121,2,-4,8
7272,-4,301,5,1,4
7273,-4,38,-4,-4,5
7274,-4,39,-4,-4,4
7275,2,-3,-4,-4,6
7276,-4,132,5,1,7
7277,-4,132,-4,-4,5
7278,3,192,4,-4,5
7279,-4,167,5,1,6
7280,-4,-4,5,1,-4
7281,-4,-4,4,-4,-4
7282,2,53,5,1,6
7283,-4,78,2,-4,8
7284,1,307,5,97,10
7285,-4,209,-4,-4,3
7286,1,162,4,-4,12
7287,2,287,5,6,5
7288,2,287,4,-4,8
7289,1,312,4,-4,7
7290,1,215,4,-4,8
7291,1,375,5,1,6
7292,2,653,4,-4,7
7293,1,415,4,-4,12
7294,1,415,4,-4,9
7295,-4,-4,-4,-4,-4
7296,1,505,5,3,10
7297,2,52,4,-4,7
7298,1,-3,4,-4,8
7299,1,144,4,-4,8
7300,2,-3,4,-4,21
7301,1,109,5,1,4
7302,-4,-4,5,1,-4
7303,1,150,5,97,14
7304,1,102,4,-4,6
7305,1,102,5,1,3
7306,1,333,5,1,6
7307,1,129,4,-4,13
7308,1,-3,4,-4,9
7309,1,514,5,1,7
7310,-4,21,5,1,-4
7311,1,148,5,1,8
7312,1,148,4,-4,12
7313,1,140,4,-4,10
7314,1,140,5,97,5
7315,1,-3,5,1,6
7316,2,22,5,1,12
7317,2,22,5,6,12
7318,-4,-4,4,-4,-4
7319,2,-3,5,1,8
7320,2,-3,4,-4,11
7321,1,0,4,-4,8
7322,1,0,4,-4,5
7323,1,5,5,1,2
7324,1,921,4,-4,8
7325,1,238,4,-4,14
7326,2,58,5,10,11
7327,2,58,4,-4,13
7328,2,103,4,-4,15
7329,2,103,1,-4,-3
7330,-4,141,4,-4,16
7331,1,102,4,-4,2
7332,-4,69,5,97,16
7333,-4,-3,-4,-4,1
7334,-4,166,-4,-4,3
7335,-4,166,-4,-4,2
7336,-4,166,4,-4,8
7337,1,-3,-4,-4,2
7338,-4,24,-4,-4,4
7339,1,247,4,-4,14
7340,-4,42,2,-4,12
7341,-4,42,1,-4,8
7342,-4,166,5,97,14
7343,1,155,4,-4,12
7344,1,155,4,-4,11
7345,-4,87,1,-4,16
7346,2,58,-4,-4,6
7347,2,58,-4,-4,8
7348,1,732,4,-4,11
7349,1,194,5,1,11
7350,1,194,4,-4,5
7351,1,194,1,-4,6
7352,-4,76,-4,-4,11
7353,2,48,-4,-4,3
7354,1,-3,4,-4,6
7355,-4,-4,-4,-4,-4
7356,2,-3,-4,-4,15
7357,1,156,4,-4,10
7358,1,-4,5,1,-4
7359,-4,-4,5,1,-4
7360,1,258,4,-4,14
7361,1,294,-4,-4,4
7362,1,499,1,-4,12
7363,2,94,-4,-4,4
7364,1,196,4,-4,14
7365,-4,-4,4,-4,-4
7366,-4,-3,4,-4,-4
7367,-4,-4,4,-4,-4
7368,2,24,4,-4,15
7369,-4,25,4,-4,15
7370,-4,25,-4,-4,9
7371,-4,25,4,-4,6
7372,1,0,4,-4,12
7373,1,63,1,-4,7
7374,1,63,4,-4,6
7375,-4,37,5,97,15
7376,3,-3,5,97,10
7377,3,-3,4,-4,10
7378,3,-3,4,-4,11
7379,2,68,-4,-4,15
7380,2,68,4,-4,22
7381,1,261,4,-4,16
7382,-4,69,1,-4,11
7383,-4,69,5,1,9
7384,-4,69,5,1,8
7385,1,125,4,-4,10
7386,-4,352,4,-4,10
7387,-4,-4,5,1,-4
7388,1,440,4,-4,13
7389,1,277,4,-4,5
7390,1,190,4,-4,15
7391,1,191,1,-4,3
7392,1,726,4,-4,17
7393,1,726,5,1,3
7394,2,168,5,6,-3
7395,1,-3,5,97,9
7396,2,60,5,1,5
7397,2,60,5,1,-3
7398,2,60,5,1,4
7399,2,49,5,97,16
7400,2,49,5,97,25
7401,1,468,4,-4,9
7402,1,187,4,-4,12
7403,1,187,-4,-4,1
7404,2,118,4,-4,-3
7405,2,62,5,1,9
7406,2,62,4,-4,17
7407,2,62,4,-4,14
7408,1,209,5,1,3
7409,2,-3,4,-4,13
7410,2,-3,4,-4,25
7411,2,-3,4,-4,13
7412,2,798,5,1,15
7413,2,178,-4,-4,8
7414,-4,-4,-4,-4,-4
7415,-4,-4,1,-4,-4
7416,2,-3,4,-4,8
7417,2,399,4,-4,13
7418,2,315,4,-4,8
7419,-4,-4,1,-4,-4
7420,1,597,1,-4,-3
7421,1,597,4,-4,2
7422,1,253,4,-4,9
7423,-4,-4,4,-4,-4
7424,1,348,4,-4,9
7425,2,66,5,1,2
7426,1,330,5,97,13
7427,1,388,4,-4,4
7428,1,-3,4,-4,15
7429,2,280,5,1,11
7430,2,-3,-4,-4,7
7431,-4,-4,5,10,-4
7432,1,215,4,-4,15
7433,1,236,5,1,3
7434,1,259,2,-4,8
7435,1,259,4,-4,9
7436,2,118,5,1,4
7437,2,118,-4,-4,5
7438,1,40,4,-4,9
7439,1,40,4,-4,4
7440,1,21,4,-4,10
7441,1,21,-4,-4,2
7442,1,105,4,-4,7
7443,1,105,5,1,4
7444,1,-3,4,-4,10
7445,2,14,4,-4,9
7446,2,14,4,-4,10
7447,-4,-4,5,1,-4
7448,2,226,4,-4,11
7449,2,226,4,-4,10
7451,2,49,4,-4,4
7452,2,49,-4,-4,5
7453,1,158,4,-4,18
7454,-4,-4,2,-4,-4
7455,-4,-4,4,-4,-4
7456,1,101,5,1,8
7457,-4,-3,5,1,-4
7458,2,100,4,-4,19
7459,-4,-4,-4,-4,-4
7460,2,-3,4,-4,5
7461,2,80,4,-4,12
7462,2,80,4,-4,10
7463,-4,-4,2,-4,-4
7464,1,155,5,2,13
7465,1,155,4,-4,-3
7466,2,89,4,-4,14
7467,2,89,4,-4,11
7468,2,89,5,1,14
7469,2,-3,2,-4,12
7470,2,302,2,-4,8
7471,-4,-4,4,-4,-4
7472,-4,-4,5,1,-4
7473,-4,68,5,1,10
7474,-4,-4,4,-4,-4
7475,3,269,-4,-4,9
7476,1,75,1,-4,8
7477,1,75,1,-4,15
7478,2,52,5,1,6
7479,2,52,4,-4,7
7480,2,52,4,-4,7
7481,2,-3,4,-4,4
7482,2,89,4,-4,10
7483,1,46,2,-4,19
7484,1,35,5,1,16
7485,2,231,4,-4,13
7486,2,-3,4,-4,11
7487,2,65,4,-4,23
7488,-4,-4,4,-4,-4
7489,-4,-4,4,-4,-4
7490,2,72,-4,-4,-4
7491,1,289,5,1,3
7492,1,317,5,1,5
7493,1,52,5,1,3
7494,1,52,3,-4,3
7495,1,57,4,-4,8
7496,1,114,4,-4,9
7497,1,114,4,-4,12
7498,2,-3,4,-4,21
7499,2,-3,4,-4,12
7500,2,-3,-4,-4,9
7501,2,-3,4,-4,17
7502,2,43,-4,-4,11
7503,1,104,4,-4,7
7504,1,119,4,-4,6
7505,2,127,4,-4,-3
7506,1,219,4,-4,10
7507,1,219,4,-4,8
7508,1,85,4,-4,4
7509,2,239,4,-4,8
7510,1,285,4,-4,15
7511,1,180,2,-4,9
7512,2,88,4,-4,9
7513,2,43,4,-4,10
7514,1,283,5,1,6
7515,1,283,5,10,9
7516,-4,-4,1,-4,-4
7517,-4,-4,4,-4,-4
7518,2,35,4,-4,7
7519,2,76,4,-4,2
7520,2,76,4,-4,14
7521,2,76,4,-4,9
7522,2,114,5,1,2
7523,2,10,5,3,14
7524,2,10,4,-4,14
7525,2,22,1,-4,20
7526,2,22,5,2,2
7527,2,22,4,-4,8
7528,-4,-4,4,-4,-4
7529,-4,-4,4,-4,-4
7530,2,91,4,-4,12
7531,2,91,2,-4,12
7532,2,91,5,1,5
7533,2,68,5,1,7
7534,2,68,4,-4,4
7535,2,118,4,-4,9
7536,2,139,4,-4,13
7537,2,182,4,-4,16
7538,1,172,-4,-4,3
7539,1,172,5,1,6
7540,1,84,4,-4,6
7541,2,57,4,-4,12
7542,2,113,-4,-4,3
7543,2,79,4,-4,4
7544,2,26,5,1,5
7545,2,49,4,-4,9
7546,2,211,1,-4,8
7547,2,211,4,-4,9
7548,1,359,-4,-4,1
7549,2,307,5,1,8
7550,2,-3,4,-4,-4
7551,2,307,5,1,6
7552,1,503,-4,-4,1
7553,1,503,4,-4,12
7554,2,-3,4,-4,7
7555,-4,-4,5,1,-4
7556,2,-3,-4,-4,5
7557,2,64,4,-4,25
7558,1,100,5,1,1
7559,1,100,5,1,1
7560,2,263,4,-4,12
7561,1,-3,-4,-4,2
7562,1,-3,5,1,3
7563,1,267,5,1,7
7564,2,308,4,-4,17
7565,2,308,4,-4,12
7566,1,-3,-4,-4,3
7567,1,-3,-4,-4,2
7568,2,115,4,-4,7
7569,1,792,1,-4,3
7570,2,-3,5,3,11
7571,-4,97,4,-4,6
7572,2,44,5,1,4
7573,2,44,5,1,3
7574,2,321,4,-4,10
7575,2,106,-4,-4,13
7576,2,107,5,1,3
7577,1,-3,1,-4,6
7578,2,116,-4,-4,4
7579,2,116,5,1,4
7580,2,126,4,-4,4
7581,1,102,4,-4,7
7582,1,261,5,1,7
7583,1,88,-4,-4,14
7584,1,6,5,1,4
7585,1,75,4,-4,4
7586,1,75,4,-4,10
7587,2,302,-4,-4,3
7588,1,239,4,-4,1
7589,1,239,1,-4,7
7590,2,116,5,2,17
7591,-4,-4,4,-4,-4
7592,-4,-4,4,-4,-4
7593,1,378,4,-4,9
7594,1,-3,4,-4,6
7595,1,-3,4,-4,5
7596,1,4,1,-4,6
7597,1,4,1,-4,10
7598,1,0,5,1,2
7599,1,0,5,1,1
7600,2,228,5,97,15
7601,-4,-4,4,-4,-4
7602,2,143,-4,-4,17
7603,1,528,5,1,23
7604,-4,-3,4,-4,-4
7605,-4,-4,4,-4,-4
7606,1,55,-4,-4,6
7607,1,188,1,-4,2
7608,1,332,5,97,16
7609,1,189,5,1,7
7610,1,358,1,-4,5
7611,2,49,4,-4,9
7612,-4,-3,4,-4,-4
7613,2,47,-4,-4,6
7614,2,58,4,-4,9
7615,1,110,5,1,5
7616,2,-3,4,-4,7
7617,2,163,4,-4,7
7618,3,-3,4,-4,7
7619,2,-3,4,-4,4
7620,-4,-4,1,-4,-4
7621,1,-3,1,-4,9
7622,1,-3,-4,-4,1
7623,1,1627,5,1,12
7624,1,-3,5,-2,9
7625,1,-3,4,-4,6
7626,2,-3,5,1,2
7627,2,-3,4,-4,4
7628,2,-3,5,1,3
7629,2,75,4,-4,19
7630,2,75,5,-1,12
7631,2,176,5,1,11
7632,-4,-4,4,-4,-4
7633,2,87,5,8,12
7634,-4,127,4,-4,-4
7635,2,30,4,-4,9
7636,2,30,1,-4,8
7637,2,30,5,97,-3
7638,2,74,-4,-4,10
7639,2,50,4,-4,16
7640,2,50,4,-4,7
7641,1,216,4,-4,13
7642,2,261,5,97,23
7643,1,381,5,1,2
7644,2,68,4,-4,18
7645,1,331,5,1,3
7646,1,166,4,-4,7
7647,2,-3,4,-4,9
7648,2,64,4,-4,16
7649,1,407,5,1,3
7650,1,407,5,1,6
7651,1,597,4,-4,13
7652,1,400,5,1,12
7653,1,481,4,-4,11
7654,-4,-3,4,-4,-4
7655,1,173,5,1,3
7656,1,283,4,-4,15
7657,1,283,4,-4,12
7658,1,0,4,-4,16
7659,1,11,4,-4,12
7660,1,175,4,-4,13
7661,1,175,5,1,1
7662,1,175,3,-4,3
7663,1,349,-4,-4,8
7664,1,349,-4,-4,11
7665,1,269,5,1,11
7666,-4,166,4,-4,9
7667,-4,-3,4,-4,10
7668,2,21,4,-4,6
7669,-4,-4,-4,-4,-4
7670,-4,-4,4,-4,-4
7671,2,94,4,-4,14
7672,3,-3,5,1,16
7673,2,98,-4,-4,15
7674,2,157,5,2,14
7675,2,79,5,97,18
7676,2,79,4,-4,13
7677,2,79,-4,-4,8
7678,2,57,5,1,16
7680,2,-3,4,-4,13
7681,2,0,-4,-4,9
7682,2,239,5,1,9
7683,-4,-4,1,-4,-4
7684,2,62,5,1,-3
7685,1,547,1,-4,6
7686,1,547,4,-4,12
7687,2,38,4,-4,12
7688,2,137,4,-4,8
7689,-4,-4,4,-4,-4
7690,1,-3,5,1,5
7691,-4,-4,-4,-4,-4
7692,2,235,5,6,10
7693,2,-3,4,-4,11
7694,2,231,-4,-4,5
7695,2,315,4,-4,11
7696,-4,-4,4,-4,-4
7697,-4,-4,4,-4,-4
7698,2,-3,5,97,20
7699,2,24,4,-4,-3
7700,3,-3,5,97,12
7701,3,-3,5,97,24
7702,-4,-4,4,-4,-4
7703,-4,-4,4,-4,-4
7704,-4,-4,-4,-4,-4
7705,2,-3,-4,-4,-4
7706,2,93,-4,-4,3
7707,2,22,4,-4,-3
7708,2,75,-4,-4,3
7709,2,12,5,1,7
7710,2,161,5,1,10
7711,2,119,4,-4,21
7712,3,-3,5,97,2
7713,1,82,4,-4,18
7714,2,21,5,10,26
7715,2,21,4,-4,27
7716,2,60,4,-4,18
7717,2,111,4,-4,4
7718,2,69,5,97,8
7719,2,56,4,-4,13
7720,2,56,-4,-4,20
7721,2,76,4,-4,16
7722,2,77,4,-4,8
7723,2,77,4,-4,5
7724,2,69,4,-4,17
7725,2,65,-4,-4,23
7726,2,65,4,-4,20
7727,2,25,5,1,23
7728,2,25,4,-4,5
7729,2,-3,4,-4,8
7730,2,-3,4,-4,13
7731,2,27,5,1,6
7732,2,27,1,-4,7
7733,2,86,4,-4,16
7734,2,86,4,-4,22
7735,2,86,4,-4,19
7736,2,25,4,-4,11
7737,2,23,4,-4,12
7738,1,143,5,1,6
7739,-4,-4,-4,-4,-4
7740,2,128,5,1,4
